name,description,price,stock,image_url
Product 8266,This is the description for product 8266.,515.92,50,https://example.com/images/product_8266.jpg
Product 8267,This is the description for product 8267.,16.27,89,https://example.com/images/product_8267.jpg
Product 8268,This is the description for product 8268.,102.72,8,https://example.com/images/product_8268.jpg
Product 8269,This is the description for product 8269.,977.11,23,https://example.com/images/product_8269.jpg
Product 8270,This is the description for product 8270.,794.21,58,https://example.com/images/product_8270.jpg
Product 8271,This is the description for product 8271.,880.48,97,https://example.com/images/product_8271.jpg
Product 8272,This is the description for product 8272.,168.05,63,https://example.com/images/product_8272.jpg
Product 8273,This is the description for product 8273.,711.16,68,https://example.com/images/product_8273.jpg
Product 8274,This is the description for product 8274.,289.89,73,https://example.com/images/product_8274.jpg
Product 8275,This is the description for product 8275.,50.34,100,https://example.com/images/product_8275.jpg
Product 8276,This is the description for product 8276.,983.0,28,https://example.com/images/product_8276.jpg
Product 8277,This is the description for product 8277.,711.6,47,https://example.com/images/product_8277.jpg
Product 8278,This is the description for product 8278.,240.86,37,https://example.com/images/product_8278.jpg
Product 8279,This is the description for product 8279.,829.18,32,https://example.com/images/product_8279.jpg
Product 8280,This is the description for product 8280.,143.69,93,https://example.com/images/product_8280.jpg
Product 8281,This is the description for product 8281.,255.41,50,https://example.com/images/product_8281.jpg
Product 8282,This is the description for product 8282.,975.28,1,https://example.com/images/product_8282.jpg
Product 8283,This is the description for product 8283.,26.3,29,https://example.com/images/product_8283.jpg
Product 8284,This is the description for product 8284.,251.49,52,https://example.com/images/product_8284.jpg
Product 8285,This is the description for product 8285.,933.52,98,https://example.com/images/product_8285.jpg
Product 8286,This is the description for product 8286.,523.07,57,https://example.com/images/product_8286.jpg
Product 8287,This is the description for product 8287.,907.88,54,https://example.com/images/product_8287.jpg
Product 8288,This is the description for product 8288.,121.64,75,https://example.com/images/product_8288.jpg
Product 8289,This is the description for product 8289.,823.9,5,https://example.com/images/product_8289.jpg
Product 8290,This is the description for product 8290.,302.28,24,https://example.com/images/product_8290.jpg
Product 8291,This is the description for product 8291.,44.09,25,https://example.com/images/product_8291.jpg
Product 8292,This is the description for product 8292.,968.09,67,https://example.com/images/product_8292.jpg
Product 8293,This is the description for product 8293.,199.13,27,https://example.com/images/product_8293.jpg
Product 8294,This is the description for product 8294.,610.33,37,https://example.com/images/product_8294.jpg
Product 8295,This is the description for product 8295.,223.49,12,https://example.com/images/product_8295.jpg
Product 8296,This is the description for product 8296.,515.04,13,https://example.com/images/product_8296.jpg
Product 8297,This is the description for product 8297.,398.34,20,https://example.com/images/product_8297.jpg
Product 8298,This is the description for product 8298.,717.3,77,https://example.com/images/product_8298.jpg
Product 8299,This is the description for product 8299.,146.71,43,https://example.com/images/product_8299.jpg
Product 8300,This is the description for product 8300.,509.24,42,https://example.com/images/product_8300.jpg
Product 8301,This is the description for product 8301.,461.85,89,https://example.com/images/product_8301.jpg
Product 8302,This is the description for product 8302.,568.26,80,https://example.com/images/product_8302.jpg
Product 8303,This is the description for product 8303.,814.83,72,https://example.com/images/product_8303.jpg
Product 8304,This is the description for product 8304.,355.14,21,https://example.com/images/product_8304.jpg
Product 8305,This is the description for product 8305.,268.69,96,https://example.com/images/product_8305.jpg
Product 8306,This is the description for product 8306.,692.96,44,https://example.com/images/product_8306.jpg
Product 8307,This is the description for product 8307.,160.87,95,https://example.com/images/product_8307.jpg
Product 8308,This is the description for product 8308.,764.66,86,https://example.com/images/product_8308.jpg
Product 8309,This is the description for product 8309.,989.75,26,https://example.com/images/product_8309.jpg
Product 8310,This is the description for product 8310.,27.1,98,https://example.com/images/product_8310.jpg
Product 8311,This is the description for product 8311.,142.35,83,https://example.com/images/product_8311.jpg
Product 8312,This is the description for product 8312.,411.88,38,https://example.com/images/product_8312.jpg
Product 8313,This is the description for product 8313.,912.21,96,https://example.com/images/product_8313.jpg
Product 8314,This is the description for product 8314.,217.21,37,https://example.com/images/product_8314.jpg
Product 8315,This is the description for product 8315.,431.84,42,https://example.com/images/product_8315.jpg
Product 8316,This is the description for product 8316.,944.71,87,https://example.com/images/product_8316.jpg
Product 8317,This is the description for product 8317.,111.04,12,https://example.com/images/product_8317.jpg
Product 8318,This is the description for product 8318.,440.84,61,https://example.com/images/product_8318.jpg
Product 8319,This is the description for product 8319.,381.12,72,https://example.com/images/product_8319.jpg
Product 8320,This is the description for product 8320.,597.2,91,https://example.com/images/product_8320.jpg
Product 8321,This is the description for product 8321.,162.58,67,https://example.com/images/product_8321.jpg
Product 8322,This is the description for product 8322.,208.17,51,https://example.com/images/product_8322.jpg
Product 8323,This is the description for product 8323.,561.41,44,https://example.com/images/product_8323.jpg
Product 8324,This is the description for product 8324.,796.29,24,https://example.com/images/product_8324.jpg
Product 8325,This is the description for product 8325.,369.9,55,https://example.com/images/product_8325.jpg
Product 8326,This is the description for product 8326.,857.17,53,https://example.com/images/product_8326.jpg
Product 8327,This is the description for product 8327.,952.96,74,https://example.com/images/product_8327.jpg
Product 8328,This is the description for product 8328.,910.52,9,https://example.com/images/product_8328.jpg
Product 8329,This is the description for product 8329.,510.98,27,https://example.com/images/product_8329.jpg
Product 8330,This is the description for product 8330.,521.59,91,https://example.com/images/product_8330.jpg
